Discriminator Loss,Generator Loss
-0.7250009861339219,0.27668922194670525
-1.0922068538011396,0.19824818066124766
-1.125314174228649,0.07468124968293001
-1.1273718126197132,0.07916499500221891
-1.1270388266744078,0.13173069468776943
-1.1299454006462193,0.14479607237776124
-1.134216344223591,0.14649095315210378
-1.1406501448801136,0.1458378849348647
-1.1432396376818625,0.12558529482886277
-1.1467012446954918,0.10054436822237632
-1.1497145088556375,0.07965903250464679
-1.1525922085677622,0.031212514583379262
-1.1552294484151655,-0.03702004198592238
-1.1578328959815292,-0.03157459840591707
-1.1575483341260364,0.024587247107272565
-1.1588203297599413,-0.024685302331622652
-1.1609645684380587,-0.06693480479781698
-1.1606872643598591,-0.1693083748999627
-1.1657454420249391,-0.34557554123192513
-1.1673710941690838,-0.409772225673174
-1.1690473035811773,-0.3578740961000439
-1.16978216080082,-0.31014589219326255
-1.1710092424841294,-0.29410302830448615
-1.1713701227608375,-0.28737312809701926
-1.1720046814268228,-0.2797108050909718
-1.1724580889253438,-0.32599856851277625
-1.1725580435587128,-0.3627067676807363
-1.1727443414806562,-0.3865600700804875
-1.173184177246535,-0.4209777647388113
-1.1731359564720074,-0.4375143020138629
-1.1730686147390983,-0.46185335834900726
-1.1733371611480816,-0.472879444483058
-1.1739047206040327,-0.4704656721832777
-1.1742126424545996,-0.46889059370313585
-1.174361524783923,-0.48408244546095264
-1.1753498595468561,-0.49260044167111566
-1.1808799649151192,-0.5020878750270318
-1.1943717868889938,-0.5581618781269683
-1.189241736467122,-0.5458654710147105
-1.1801451700653327,-0.5095460775558943
-1.1797652795884317,-0.5714153454090068
-1.1798111356785506,-0.7033365789914049
-1.1797486301386524,-0.862564057872257
-1.1802968907333709,-0.8947829576868287
-1.1803516691190934,-0.8743581722489145
-1.1805623583965121,-0.8931242055057216
-1.1804136430077696,-0.9049868700655905
-1.1810299487635314,-0.9150017848370089
-1.1803895919238334,-0.9088487797284776
-1.1807612767870412,-0.8983264445695316
-1.1817012702819985,-0.9027712640324558
-1.1828934695482838,-0.8733972566600127
-1.1840451754975072,-0.7527039974836378
-1.1841298323151783,-0.7097963023745801
-1.184671531882425,-0.7114018105459017
-1.1842227655125916,-0.6796648613375913
-1.1853030406026441,-0.6703011405651825
-1.1856027248769576,-0.6577352341778073
-1.1877460618250768,-0.7035027488275652
-1.1942719362278802,-0.7695427165517549
-1.1940104884582188,-0.7454546755976551
-1.1882146672518985,-0.6666666468883216
-1.1873526486101693,-0.6587667148792272
-1.1874279454947168,-0.6431238458312755
-1.187016421299908,-0.6422508762405648
-1.1875381909316636,-0.6340321636689495
-1.1874960136082877,-0.6409067344934426
-1.1875047364394977,-0.655438638776728
-1.188212322508019,-0.6739615256049946
-1.1883376234999354,-0.6623444109079972
-1.187477989688985,-0.6706303904267756
-1.1879985029748472,-0.6808239682208921
-1.1885165983432389,-0.6713263860759313
-1.188032436221857,-0.6644288300447576
-1.187923739135282,-0.6721242052900622
-1.1883220473982505,-0.6748233327616903
-1.1882530669755438,-0.6847851985791623
-1.1879610002349468,-0.673293464410321
-1.187659535046313,-0.686226770421755
-1.1885368336954163,-0.6984421321270446
-1.1885127460784908,-0.7124960502230576
-1.1883325834757086,-0.6833591838986258
-1.187745065750169,-0.6986306061579848
-1.188371896675519,-0.7031162531284567
-1.1883592395018723,-0.7110894112492548
-1.1882561334450346,-0.7107420755746796
-1.1883412205052641,-0.7077100759211196
-1.1886546360805066,-0.7149291591700355
-1.1885523429806741,-0.7140602152133811
-1.1882768615345434,-0.7032987405541109
-1.1888787991419676,-0.7235278594270594
-1.18997422641639,-0.7148858760825021
-1.1919626428860444,-0.7575921788357399
-1.1935363329375972,-0.7482808596649163
-1.1918279970575698,-0.7853266351309544
-1.1895122615993914,-0.8031377471836173
-1.1880287632309863,-0.8024499742864015
-1.1876698201738862,-0.8151520545064999
-1.1872921328906152,-0.82424873595201
-1.1876311299213058,-0.8384675587762694
-1.1871616025283542,-0.8673822088457657
-1.187496703460928,-0.8887698645459746
-1.187538617792267,-0.9290201885649106
-1.187364932270939,-0.9812668912897029
-1.1876703997978688,-1.0120531193613294
-1.1882354938212911,-1.0583341472772476
-1.1880684741334417,-1.0548555384714484
-1.187929090996986,-1.0427510022785722
-1.1881484053120313,-1.026482392570958
-1.1880007403972848,-1.000701143056783
-1.187731245112097,-0.9821565384907404
-1.1881104287786273,-0.9570907457004744
-1.1916393537741654,-0.8563864538775835
-1.196095297199385,-0.8914802144040496
-1.1941233631487915,-0.8504598249154385
-1.1909556687976883,-0.816981766588644
-1.1887258125873974,-0.8576291690836071
-1.1880791284103487,-0.9179215931549466
-1.188029993245278,-0.987023847515563
-1.188416657933807,-1.0098124399909978
-1.1882799266999189,-0.999215404492794
-1.1886033086400416,-0.9608129434365379
-1.1877158992801595,-0.9468792191318265
-1.1875669570528864,-0.9378667911709957
-1.1878240463370526,-0.9206299652942013
-1.1891373434631292,-0.8962820521388885
-1.1887734120598654,-0.8760066862708956
-1.1886538804204279,-0.8867773755281214
-1.188352951397306,-0.8680487144180399
-1.1884094604830029,-0.8767573273428219
-1.1884778760976167,-0.8641964806937298
-1.1889310178711754,-0.8381834685152972
-1.1883784179389083,-0.8108692060488377
-1.1882891078188262,-0.8218551840565905
-1.1876791493685823,-0.8165763230574782
-1.1873124360188592,-0.8112492115640907
-1.1888739702201265,-0.7831598803498283
-1.188261438074739,-0.7989398169064732
-1.1889007409466397,-0.7755576186770541
-1.1906520090220314,-0.7202544269034122
-1.1909459522249135,-0.7583666166450567
-1.1887132932864228,-0.7533865085159638
-1.1888526153128134,-0.7716932509779618
-1.1878998677011834,-0.7752709877285068
-1.1881254029362984,-0.7898697226992039
-1.1880344430055385,-0.7810064626620578
-1.1890569199950851,-0.7648718600601617
-1.1882240398711716,-0.7578684722870755
-1.1883122255142622,-0.7463190012318767
-1.1886674577142047,-0.7499658456060075
-1.188327238949134,-0.7313420998570943
-1.1884397437338086,-0.7288375451548658
-1.1881822163331346,-0.7207510206433402
-1.1887918328588545,-0.7121412307800549
-1.1890710415351622,-0.701120012390437
-1.1900483144688505,-0.6964783380278368
-1.1918994382933918,-0.6345336194409761
-1.1904716394568013,-0.6324107474085806
-1.1883043606449508,-0.6717948087464476
-1.1869031214843626,-0.675148562910354
-1.1873029755617261,-0.7039576714604782
-1.1870140111475171,-0.708217043662337
-1.1865395625640898,-0.6958878937161215
-1.1855702219803776,-0.6485325362605652
-1.1857894676384226,-0.6182436042016494
-1.1855562286999117,-0.5861522175134668
-1.1859917254332948,-0.5692903437592043
-1.1862310306120847,-0.541139001955129
-1.1867281815096513,-0.5300632504022101
-1.186395168676088,-0.5615609294550393
-1.1876692081429956,-0.6014574048477449
-1.1869770776349835,-0.6342346144619729
-1.1873438932693,-0.6441997387376285
-1.187777712363362,-0.65037368821962
-1.187789716684245,-0.6504928711431766
-1.1876266510798414,-0.6547628585038799
-1.1874776482039593,-0.652019275391089
-1.1882145992650013,-0.6329966524984071
-1.188368624036325,-0.6194927210633688
-1.189761365425944,-0.6162237121201721
-1.1899984754711224,-0.6411660169341109
-1.1890172013607616,-0.6424704674627371
-1.1886123721891348,-0.6002629094130828
-1.187944212137558,-0.6188408808359049
-1.1885090719361147,-0.6379499669867462
-1.188174134550969,-0.6233943321770532
-1.188369593378166,-0.6129133667330011
-1.188396571826142,-0.613518976265259
-1.1880609768748105,-0.6012033704330543
-1.1885282349756747,-0.593312643722274
-1.1886689939950015,-0.6086592156484023
-1.1880917553505448,-0.5745396021738868
-1.1876321909946106,-0.5675970103847229
-1.1876071052871577,-0.5654116774167377
-1.187539965029525,-0.5596886304529043
-1.187780312083034,-0.5486415107241281
-1.1874811213708663,-0.5610820912828545
-1.1871774545421574,-0.5214932554961643
-1.186493369080576,-0.5146843181716173
-1.186504811976324,-0.5077857470717116
-1.1859470757953345,-0.5031654612366026
-1.185912402024371,-0.4990411714376921
-1.1860854878264608,-0.5093246904969966
-1.1858872827711446,-0.4884343094882413
-1.186029237525217,-0.5028053032687895
-1.186587502520446,-0.4964883916101357
-1.1860369131803679,-0.4663727938455166
-1.1865922317305921,-0.49901816539025873
-1.1861201972118782,-0.4994313601209252
-1.1861775855821521,-0.5002208526172143
-1.1868855986957811,-0.46991754393835233
-1.1879097455219574,-0.48733736052705445
-1.1879505718196894,-0.47341539859874726
-1.1880187128572501,-0.472634969680296
-1.1872850181123051,-0.46799025436618474
-1.1877769849850233,-0.4517523840785721
-1.1875137514626304,-0.45441785303019544
-1.1882228199299165,-0.44310675288216556
-1.1888253247609808,-0.43287865143921456
-1.188717348348049,-0.42190604787028463
-1.1892202287806057,-0.43642523334389494
-1.1885943041704419,-0.44517008262634505
-1.1883927256372733,-0.434007706306252
-1.1877936482771467,-0.4428759654401669
-1.188304284108457,-0.47780374400968256
-1.1876212236426562,-0.45541293117454573
-1.1874418355238745,-0.4425099817739785
-1.1880704816866914,-0.43759809791261234
-1.1875556564270102,-0.43205698022028727
-1.1871176385980844,-0.4221791659197468
-1.1873875717978908,-0.39700231926353796
-1.1875399182560067,-0.33111909887426283
-1.1879145608708004,-0.3622813075629854
-1.188461671514314,-0.33355895004815506
-1.1884443772554671,-0.3017386570569906
-1.1887483053749748,-0.2762647567256807
-1.1888336791201028,-0.2691334103901297
-1.1891335612631286,-0.2755234101614135
-1.1892396988027907,-0.28663817943081055
-1.1893996191927914,-0.29999250996830257
-1.1894461440982478,-0.2977622682890651
-1.189467650533506,-0.3199728280252249
-1.1895493054605348,-0.3196073100246869
-1.1898940266906817,-0.33468248836295567
-1.1896490002754085,-0.3334183608948303
-1.1896375617958372,-0.33224500512987043
-1.189844772120029,-0.34477165383824215
-1.1901672566472878,-0.3489233158724795
-1.1905293979168656,-0.32165960700080404
-1.1897881908701844,-0.33719398415649626
-1.1892659482357473,-0.34067152320434035
-1.1890402709861614,-0.3489070666391104
-1.1890540178593527,-0.35391829962404375
-1.1892830439197732,-0.3603893519638001
-1.1889684169501689,-0.36419752111451853
-1.189539607125219,-0.35360079489558904
-1.1881730680153708,-0.3643330388425147
-1.1886629781153397,-0.3707278573567443
-1.1892357551541741,-0.3620038894948662
-1.18998786439931,-0.34267380546618575
-1.1891961575532657,-0.36216339544753756
-1.1885430895322893,-0.36264629055364317
-1.1885613728512663,-0.357317704368659
-1.1882741755637773,-0.36137293585808167
-1.1880560157813145,-0.3527848823461352
-1.1879215895561417,-0.35022752452819617
-1.1876477783268633,-0.34868591984013003
-1.1885472419431642,-0.3464498950154273
-1.1879193371028627,-0.3430686977935967
-1.1880376769726932,-0.3415598412931552
-1.188109583839355,-0.3439578092919338
-1.188845010347061,-0.3414298066970513
-1.1882837391298995,-0.37246809078164966
-1.1879110068742957,-0.3571963956158914
-1.187546239169056,-0.3540226198669537
-1.1877745468905263,-0.34127860381579544
-1.187310555280891,-0.35909264673573105
-1.1881429283488147,-0.3686556618896261
-1.1881750667961597,-0.3253522960432462
-1.1883077334096128,-0.3664453071309405
-1.1886836934481346,-0.35435696829444846
-1.1872852370743043,-0.36736617195991056
-1.1882756219300412,-0.3508354913443553
-1.1884140414221402,-0.3585559600624813
-1.1871582367876015,-0.33431215456447083
-1.187113495134145,-0.3346840161483368
-1.1868346619569177,-0.34003913359578725
-1.186718966484261,-0.3393618689932178
-1.1870201232987312,-0.31969525600809573
-1.1874731261642806,-0.333770854307919
-1.186771823478842,-0.3492878285960651
-1.1865663623806613,-0.3573759975354137
-1.1875245795209102,-0.32738820714148414
-1.1876835917771755,-0.32610777753705456
-1.1873530497223823,-0.31137970813129173
-1.1874150509848151,-0.3190365508666274
-1.1876962489208143,-0.3205229353766748
-1.188240417472852,-0.3219616492871703
-1.1878702303060256,-0.3210976773207105
-1.188070851875666,-0.3402713539349214
-1.1886879003030804,-0.3162925486394209
-1.189292497031675,-0.30816702537186136
-1.1893888641787784,-0.32815119185936953
-1.1891298224595195,-0.3215109613908613
-1.1893126793734201,-0.33158964898494797
-1.189841871892393,-0.33034850531913007
-1.1889108503518597,-0.3248372742270144
-1.1895878318380042,-0.3215026175905322
-1.1906948076930501,-0.2820196045876148
-1.19054280666769,-0.26166631013236374
-1.1891218931685403,-0.30428533082417164
-1.1893050354834491,-0.3046470743729062
-1.1894835008883147,-0.3053954362957957
-1.1895263191189025,-0.2992383011761464
-1.1898151014786829,-0.3138995856734523
-1.1900529241081965,-0.27340133503930786
-1.1895817611604262,-0.26567308215274194
-1.1888422491207884,-0.29490288465354764
-1.189560706250198,-0.2632202912874387
-1.1894531303194786,-0.2764560004396175
-1.1898511461088612,-0.27405615497081853
-1.1889732950608933,-0.27028003517202914
-1.1889781617961286,-0.2850027206843461
-1.1893726845375747,-0.2751041698250095
-1.1891496990560213,-0.26214166121708643
-1.188104604646621,-0.2744745817887611
-1.1883815618761684,-0.26729500532048744
-1.1876347162376204,-0.27367436263297906
-1.188019231834716,-0.28005379071755165
-1.1880298407412484,-0.2484798951164724
-1.1878189266376962,-0.2620501957528392
-1.1873480657652888,-0.26895806238034814
-1.1876110706309244,-0.2645528257781968
-1.187785151130085,-0.2668794703555571
-1.1874369163165328,-0.26631042754303674
-1.1879773279871582,-0.2590048624753729
-1.1883694218281273,-0.2669741413317514
-1.188556946590716,-0.264485066552203
-1.1879197708570701,-0.2459921476450533
-1.188902759636443,-0.24008801578839828
-1.1888689432539588,-0.24268890255256356
-1.1883536777706631,-0.24907971857650354
-1.1884978041414853,-0.22414674501291135
-1.1882936187951576,-0.23487669686977777
-1.1877998708276765,-0.23164711925268472
-1.1884167417677678,-0.2323726750938765
-1.188418444860177,-0.22392170833790978
-1.187938237969378,-0.21631263194989664
-1.1886967804029553,-0.21694428599718013
-1.1879760611469048,-0.23837305714570448
-1.1885844225525324,-0.2241302544857245
-1.188813433257503,-0.2409534947710221
-1.1884420795578907,-0.24158397631914136
-1.1887214005076352,-0.23714133909176893
-1.1890727690424168,-0.2243882995158866
-1.1882955418344208,-0.24029291609960865
-1.1884709156316033,-0.22136645608600264
-1.1881239097987424,-0.2381353648753229
-1.188377967113287,-0.2522893227055088
-1.1887774114235494,-0.24985953496423993
-1.1884144232767504,-0.26920022716274083
-1.1886501832505656,-0.25043212010641236
-1.1884661653048416,-0.22856740078454876
-1.1874413594687845,-0.22752358614273074
-1.1877054715714372,-0.21715196530123593
-1.1877679262797411,-0.22148985648353037
-1.1883872905977495,-0.21691033052719583
-1.1879709899988256,-0.2306470580707693
-1.1877240396085627,-0.22748893658033928
-1.1877480740046797,-0.22938990649145172
-1.1879536465801426,-0.24610100939572288
-1.1884057060882929,-0.23407440307965593
-1.1884057686617595,-0.22256220586517672
-1.1883171161978503,-0.23083601076472796
-1.1893840737874857,-0.2794428954600508
-1.1887888132786255,-0.25854614908834084
-1.1887609749779662,-0.21024731753770576
-1.1885325703068774,-0.194233961101076
-1.1881644149124022,-0.17036732986869677
-1.1884527758459178,-0.14468798740546523
-1.1886912901922597,-0.13521991123401358
-1.1895000127654303,-0.15233954466275273
-1.1886094428794376,-0.17731545745526653
-1.1892314267387976,-0.1552846847111735
-1.1891023813275756,-0.1557781221445244
-1.188823094332143,-0.17177246296147033
-1.1895402899786487,-0.1751977832756147
-1.1907479744417024,-0.19021253595411838
-1.190195184963425,-0.21867226293777298
-1.1910509100336668,-0.2226853919312998
-1.1911365872821487,-0.2510247408319954
-1.1902103561749702,-0.2237130740073118
-1.1904828227007591,-0.22851467165506223
-1.1913872571845208,-0.22916109289776668
-1.1905734247383803,-0.23186258027985662
-1.190477638479032,-0.22198225375746694
-1.1906355465545821,-0.23181255903857678
-1.1913218905715486,-0.2398092575506497
-1.190990094869704,-0.21981945289512808
-1.190294540966346,-0.237281941660938
-1.1897229067715023,-0.24171685484753874
-1.1901917751275684,-0.24474523147313035
-1.1901511290672329,-0.254740830893614
-1.190010153208093,-0.24303770048017276
-1.1890393223399371,-0.25008895469015396
-1.189275079492494,-0.22466270161217725
-1.190460336653939,-0.22905307320567858
-1.1895495127874198,-0.24283434504797752
-1.1890156512289465,-0.23044878751503162
-1.1903975620330718,-0.219714535640907
-1.1897417911427317,-0.23023307145872302
-1.1909238896072836,-0.23889832698113103
-1.191464864832257,-0.25556382589081894
-1.1906964786559593,-0.2598177798905093
-1.190773930083198,-0.24394897769099058
-1.1913070372143089,-0.2550553256667896
-1.1914188126110867,-0.25283195516537516
-1.191763644757108,-0.2499000275873559
-1.1922898932274408,-0.2453687272243496
-1.1921976255875155,-0.2582075777375232
-1.1925376394004148,-0.25398226815489705
-1.1928707634986035,-0.25159999296793656
-1.1927127896237155,-0.24397974811742593
-1.193067174164993,-0.24906134554963869
-1.1931018594717022,-0.2454297671666792
-1.192290462861533,-0.23935796054979044
-1.1919048285832246,-0.2234833839460752
-1.192074003468146,-0.17101666293640067
-1.1915261889023272,-0.14234566016267655
-1.1908827367848152,-0.14673099722564237
-1.1910453564549583,-0.14337967454736572
-1.1904014642242828,-0.15539119911957724
-1.1911666036259194,-0.16168694497530062
-1.1911367131677932,-0.176432338612332
-1.1917183345708255,-0.17827194502417767
-1.1917771800756933,-0.1861330742906315
-1.1916528053298832,-0.19611641610262523
-1.1919798695079662,-0.20147876181251817
-1.1914499560488703,-0.2000785038177939
-1.1916384627282035,-0.25004025166457394
-1.19239008069346,-0.3010871150056241
-1.1924739362518846,-0.29630466717838705
-1.1912866070506614,-0.3298318816825929
-1.1907535076479725,-0.35486172025467394
-1.1908585547730708,-0.368365623510898
-1.1900871346986923,-0.3855089166867552
-1.1904194348887895,-0.3687921036121403
-1.1911856533209473,-0.3760726658562943
-1.1911492576509,-0.3884050004579719
-1.1915687373949964,-0.3832681583178292
-1.1915520800112713,-0.36642826172496856
-1.1922467447454352,-0.36414803982434674
-1.1920458203270947,-0.34486374158585004
-1.1914056726462856,-0.32196972517134737
-1.191487309179455,-0.3369426348216086
-1.190821315135247,-0.337289876367637
-1.190111668261054,-0.32138243056018034
-1.190312977544008,-0.3351227557056217
-1.192076395809181,-0.348749725589799
-1.191740384824045,-0.3510699243003312
-1.191641350391301,-0.31550355606034564
-1.192125463670832,-0.34018576088466174
-1.19214961679121,-0.3264365280340596
-1.1933871599888877,-0.33242918713082276
-1.1935606886687995,-0.3556286646528675
-1.191059768539627,-0.32223965278137195
-1.1913260021986694,-0.33787452400953594
-1.191608000466753,-0.3468317290904988
-1.1925095906268117,-0.3478396994260934
-1.192713219172915,-0.34904966781093427
-1.192471339085184,-0.3358313426514128
-1.1925619632035074,-0.3139244560537876
-1.1915054509617278,-0.30072191761607864
-1.1926496910854387,-0.3075551650368019
-1.1924436570086532,-0.3015915884380712
-1.1916133941586573,-0.30837240224033896
-1.1914819429735173,-0.30739629301421834
-1.1925124558004416,-0.30302957860341256
-1.1925693610592598,-0.3028847169298231
-1.1922897318321384,-0.28946869936144487
-1.1923114847773002,-0.2795312595102227
-1.1925569943516394,-0.27259356935491535
-1.192464241127557,-0.2662881264491869
-1.1931930046668007,-0.27666945295700607
-1.1928333051422952,-0.2714906936974142
-1.1931102965128464,-0.27190817993603983
-1.19246114188358,-0.26912342995280863
-1.1927672337525161,-0.2837944273017853
-1.192494684308124,-0.2643446480429175
-1.192578159114282,-0.27476531602089505
-1.193264137106646,-0.3012662823951679
-1.1934555404167702,-0.28679506203650135
-1.1935857160652477,-0.2627460212942168
-1.1928614765453032,-0.3064654389772888
-1.1921714624538038,-0.27148674411525864
-1.1921477199078319,-0.24702813475710172
-1.191638912790576,-0.23825402075816382
-1.1910352352946092,-0.29192713336397674
-1.1910390608726005,-0.2912035874760469
-1.1906794568754195,-0.2135007753878898
